name|gubun|price|score|count|menu1|menu2|menu3|menu4|address|phone|openingHour|detailInfo
Poke all day 포케&샐러드 신사점|다이어트,샐러드|10050.0|4.4|782|현미밥 포케|메밀면 포케|단호박 크림 스프|야채만 포케|서울 강남구 도산대로17길 11 지상 1층|0507-1334-0708|10:30 - 20:30|단체석, 주차, 발렛파킹, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
쉐이크쉑 청담점|햄버거|6725.0|4.44|6915|쉑버거|프라이|쉐이크|스모크쉑|서울 강남구 도산대로 327 (신사동) 1층|02-510-5217|10:30 - 23:00|"전지적참견시점 162회, 21.07.17.
2021년 7월 17일
 햄버거
펼쳐보기"
볼피노|이탈리아음식|27250.0|4.29|1388|트러플 아란치니|고등어 파스타|새우소시지 오징어먹물 펜네 파스타|우니파스타|서울 강남구 도산대로45길 10-7 신사동 K빌딩|010-2249-1571|12:00 - 22:30|매장내식사가능
씨네드쉐프 압구정|양식|74500.0|4.64|750|LUNCH 4courses|DINNER 8 Courses|LUNCH 3courses|LUNCH 2courses|서울 강남구 압구정로30길 45 CGV신관 지하5층|0507-1337-0541|11:30 - 21:00|단체석, 발렛파킹, 예약
닭으로가 압구정본점|닭갈비|15750.0|4.45|1287|닭갈비|고추장닭갈비|불고기양념닭갈비|쟁반막국수|서울 강남구 언주로172길 55|050-4458-4404|none|매장내식사가능
식물성 도산|카페,디저트|6500.0|4.78|475|식물성 화이트|식물성 블랙|아메리카노|아인슈페너|서울 강남구 압구정로42길 54 1층|0507-1432-1178|11:00 - 22:00|발렛파킹, 포장, 무선 인터넷
소적두 압구정점|카페|4650.0|4.6|837|소적두팥빙수|가마솥단팥죽|도라지찹쌀떡|쑥찹쌀떡|서울 강남구 압구정로46길 5-2 원일빌딩 1층|0507-1309-4433|10:30 - 22:30|단체석, 주차, 포장, 배달, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분
스시사카우|초밥,롤|79500.0|4.69|436|런치 스시오마카세|디너 스시오마카세|none|none|서울 강남구 언주로153길 10-6 지하 1층|0507-1330-2554|12:00 - 21:00|예약, 무선 인터넷, 남/녀 화장실 구분
서울러|와인|22000.0|4.82|492|고수 크림 스파게티니|감바스 알 아히요|Wine|화이트 라구 소스 파스타|서울 강남구 강남대로152길 69|0507-1333-6199|18:00 - 새벽 01:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
뻐꾸기 본점|포장마차|17500.0|4.41|516|통마늘 닭똥집|낙지 떡볶이|양곱창볶음|먹태구이|서울 강남구 도산대로17길 4|02-512-6798|17:00 - 새벽 04:30|주차, 국민지원금
더 키친 일뽀르노 청담점|이탈리아음식|19800.0|4.41|403|디오씨 클라시카|마르게리타 피자|디아볼라 피자|삐끼 피자|서울 강남구 언주로164길 29|02-3447-0071|21:00 라스트오더|단체석, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분
사이|이자카야|38750.0|4.65|782|사시미모리와세|트러플가리비관자우니|우니이꾸라참치폭탄마끼|눈꽃크림새우|서울 강남구 압구정로2길 35|0507-1331-4242|17:00 - 24:00|주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 국민지원금
더페이머스버거 압구정점|햄버거|9575.0|4.69|984|램버거|페이머스버거-싱글|페이머스버거-더블|오리지널치즈버거-싱글|서울 강남구 압구정로48길 35|070-7705-9200|11:30 - 21:00|포장, 배달, 남/녀 화장실 구분, 제로페이
홍미닭발 신사본점|닭발|17250.0|4.35|1400|통닭발|무뼈닭발|국물닭발|오돌뼈|서울 강남구 도산대로1길 6 1층 홍미닭발|02-545-2119|12:00 - 새벽 03:30|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 지역화폐(카드형), 지역화폐(모바일형)
르알래스카 가로수길 본점|베이커리|7000.0|4.4|1603|알래스카 아이스 아메리카노|알래스카 자몽 주스|고메이 샌드위치|바게트|서울 강남구 압구정로14길 15|02-546-5872|09:00 - 21:30|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 제로페이
오르비에토|양식|15250.0|4.72|263|토마토 모짜렐라 샐러드|엔초비 갈릭 오일 파스타|봉골레 파스타|새우 관자 오일 파스타|서울 강남구 도산대로19길 20 103호|02-511-7372|none|정보 수정 제안하기
한일관 압구정점|한정식|31250.0|4.27|1567|새 상차림|불고기 상차림|불고기1939|전통 갈비탕|서울 강남구 압구정로38길 14|1577-9963|none|매장내식사가능
우텐더|소고기구이|66000.0|4.72|371|한우1++ 특안심 150g|우텐더카츠샌드|한우1++ 안심 150g|한우1++ 채끝 150g|서울 강남구 압구정로42길 25-10 1층 2층|0507-1419-8588|none|매장내식사가능
카페그라쎄|이탈리아음식|23000.0|4.42|570|아보카도 에그 베네딕트|봉골레 파스타|아보카도 타르틴|문어샐러드|서울 강남구 도산대로17길 19 온암빌딩 1층|02-542-3446|11:00 - 22:00|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
윌비 가로수길점|카페,디저트|4550.0|4.59|354|윌비 커피|허니호두크림치즈 스콘|클로티드크림 라즈베리 스콘|블루베리 바스크 스콘|서울 강남구 강남대로158길 26 M스페이스빌딩 1층 101호|0507-1492-0225|08:00 - 22:00|포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 국민지원금
바랗|해물,생선요리|28750.0|4.34|618|바다물곰탕|명품모둠물회|게살비빔밥|성게비빔밥|서울 강남구 도산대로 309 삼공빌딩|0507-1442-8892|none|매장내식사가능
모던오뎅|일식당|10500.0|4.34|441|아보카도 스미소|토마토 네기소스|방방지|다시마키|서울 강남구 도산대로17길 10 1층 모던오뎅|02-543-0809|18:00 - 24:00|예약, 무선 인터넷
Ginos NY Pizza 압구정점|피자|15000.0|4.33|624|반반 피자|지노스 윙|라자냐|Appetizers|서울 강남구 선릉로155길 15 1층 지노스피자|0507-1422-2234|none|매장내식사가능
구들|요리주점|32250.0|4.75|350|구들주안상|삼합육회|가리비관자전|전복전|서울 강남구 선릉로155길 26 3층|0507-1485-1592|17:30 - 23:00|주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
온천집 스키야키|아시아음식|48000.0|4.5|1030|온천집 스키야키 코스(한우2+)|온천집 스키야키 코스(프라임)|된장 샤브샤브(프라임)|커리 샤브샤브(프라임)|서울 강남구 압구정로42길 43 온천집 스키야키|0507-1353-7834|none|매장내식사가능
스페인클럽 가로수본점|스페인음식|24750.0|4.28|657|Paella De Mariscos 빠에야|Jamon Iberico Bellota De Jabugo|Calamares Fritos Con Tinta 오징어튀김|Gambas Al Ajillo 마늘새우냄비요리|서울 강남구 압구정로10길 26|0507-1496-1191|12:00 - 23:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 반려동물 동반, 남/녀 화장실 구분, 제로페이, 국민지원금
맥파이앤타이거 신사티룸|차|15000.0|4.87|884|Single Origin Tea|계절의 플레이트|Tea Variation|none|서울 강남구 논현로153길 44 클레어스서울 2F 맥파이앤타이거 신사티룸|0507-1352-4023|13:00 - 20:30|포장, 예약, 무선 인터넷, 남/녀 화장실 구분
트라가 가로수길점|스페인음식|65500.0|4.9|1314|트라가세트(2인)|트라가프리미엄세트(3~4인)|트라가 빠에야|치킨 빠에야|서울 강남구 압구정로2길 18|0507-1352-3523|none|매장내식사가능
678치킨앤버거 압구정점|햄버거|7900.0|4.64|51|고추레전드버거|none|none|none|서울 강남구 선릉로 815 1층 2호|0507-1368-6780|10:30 - 24:00|주차, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분
장 스테이크|스테이크,립|47666.66667|4.62|1001|런치 스테이크 코스|한우 테이스팅 코스|와인 콜키지 (1glass)|none|서울 강남구 압구정로 314 5층|0507-1401-9621|12:00 - 22:00|단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
꿍탈레|태국음식|12000.0|4.4|545|똠양쌀국수|팟타이 |팟끄라파오무쌉|소고기쌀국수|서울 강남구 압구정로10길 14 2층|0507-1341-5358|none|매장내식사가능
베이커리 앤 커피 by 쿤달 압구정로데오 플래그쉽스토어|베이커리|4900.0|4.62|725|아메리카노|none|none|none|서울 강남구 도산대로53길 39 1층|070-4647-0450|10:30 - 22:00|단체석, 발렛파킹, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분
메종 사우스케이프|브런치|25750.0|4.18|427|남해 전복 해초 물회|남해 전복 리조또|남해 유자에이드|남해 제철 샐러드|서울 강남구 도산대로45길 17 메종 사우스케이프 2층|02-6205-6701|none|매장내식사가능
고급오복수산|일식당|48500.0|4.52|1242|모듬 사시미 中|우니 도로 이쿠라 관자 에비|카이센동|우니 이쿠라 카니 카이센동|서울 강남구 논현로 854 안다즈호텔 지하1층|0507-1399-9955|none|매장내식사가능
휴고 도산|양식|21750.0|4.66|473|부라타 샐러드|휴고’s 오픈 샌드위치|한치&케이퍼 오일 파스타|트러플 포르치니 파스타|서울 강남구 도산대로49길 31 106호|0507-1329-7166|12:00 - 23:00|단체석, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 국민지원금
목탄장 도산점|요리주점|0.0|4.3|389|마구로타르타르 시그니쳐솥밥|none|none|none|서울 강남구 선릉로157길 23-4 1층|070-4647-2889|16:00 - 새벽 01:00|단체석, 주차, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
안주집|요리주점|16500.0|4.73|390|속을 가득 채운 돌돌 김치전 롤|안주집파스타|수제김말이가 올라간 매콤한 해물떡볶이|먹태와 땅콩|서울 강남구 도산대로11길 34 지하1층|0507-1339-5357|16:00 - 새벽 02:00|단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
송쉐프|중식당|31750.0|4.38|1120|난자완스|게살볶음|옛날볶음밥+프라이|옛날짬뽕(밥)|서울 강남구 도산대로1길 40|02-546-1178|none|매장내식사가능
골뱅이신사|해물,생선요리|46500.0|4.73|837|생골뱅이탕|피문어통숙회(大)|꼬막한판|골뱅이한판|서울 강남구 강남대로156길 32|02-549-5677|16:30 - 새벽 04:30|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷
도레도레 신사점|케이크전문|40625.0|4.43|1590|아메리카노|소중해케이크(홀)|진득해케이크(홀)|콩고물고물해(조각)|서울 강남구 도산대로15길 40|02-540-4553|11:00 - 23:00|발렛파킹, 포장, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
신사시장 떡볶이집|떡볶이|4125.0|4.3|184|라면|잔치국수|떡볶이|순대|서울 강남구 압구정로29길 72-1 신사상가|none|10:00 - 17:00|매장내식사가능
마담타이 신사점|아시아음식|13950.0|4.38|184|마담 팟타이|마담 팟씨유|마담삼겹 공심채볶음|팟 끄라파우 무쌉(돼지고기바질볶음)|서울 강남구 논현로151길 55 호경빌딩 2F|02-549-7727|11:30 - 21:30|단체석, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분
쇼토|베이커리|6000.0|4.48|610|초코바나나 쇼토|레몬로브|딸기 쇼토|샤인머스켓 쇼토|서울 강남구 압구정로18길 14-6 1층|0507-1324-3625|12:00 - 21:00|주차, 포장, 무선 인터넷
지구당 신사점|덮밥|6725.0|4.27|787|규동|텐동|카레라이스|카츠카레|서울 강남구 압구정로14길 32|02-542-3817|11:30 - 20:30|포장, 무선 인터넷, 국민지원금
카페드로우지|브런치|19500.0|4.91|588|파리브런치&카페|트러플 뇨끼|폴드포크 샌드위치|바질 카펠리니|서울 강남구 언주로170길 37 4층, 5층 루프탑|0507-1368-0898|10:00 - 21:00|"https://instagram.com/cafedrowsy
웹사이트"
스미비부타동 압구정점|덮밥|12000.0|4.62|110|스미비부타동|none|none|none|서울 강남구 논현로159길 10 104호|0507-1403-5011|11:30 - 21:00|발렛파킹, 포장, 배달, 남/녀 화장실 구분
ebt|양식|25000.0|4.57|766|트러플 감자 테린|자연산 홍새우&매콤한 오일소스|이베리코 뼈등심 스테이크|고수 오일 관자 세비체|서울 강남구 논현로157길 55|0507-1305-4100|none|매장내식사가능
변두리비스트로|와인|21000.0|4.76|667|봉골레술찜|부채살&트러플소스|문어숙회&로메스코소스|모찌리도후|서울 강남구 도산대로1길 36|0507-1409-5969|17:00 - 24:00|주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
스구식탁 가로수길점|샤브샤브|14766.66667|4.62|482|소고기 야채 샤브샤브 + 사이드 택1|소고기 상추쌈 샤브샤브|소고기 새우 샤브샤브|none|서울 강남구 도산대로11길 28 1층 101호|0507-1325-4478|11:30 - 22:00|포장, 무선 인터넷, 국민지원금
소나|카페|23000.0|4.33|849|로제 썸머 프루츠 케이크|레몬 Lemon|3코스 디저트와 음료세트|쁘띠푸와 음료 세트|서울 강남구 강남대로162길 40 2층 SONA|0507-1345-3246|12:30 - 22:00|발렛파킹, 무선 인터넷, 제로페이
호화반점|중식당|26000.0|4.31|1209|탕수육|찹쌀탕수육|깐풍중새우 중|크림중새우 소|서울 강남구 선릉로161길 5 1-2층|02-543-8543|12:00 - 21:00|매장내식사가능
마치래빗 샐러드 신사동가로수길본점|다이어트,샐러드|0.0|4.66|1152|마치래빗|스도|콥|해피비건|서울 강남구 논현로153길 45|0507-1411-4514|11:00 - 21:00|단체석, 주차, 포장, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
봄의정원 가로수길점|양식|16000.0|4.6|296|음식|볼로네제 라구 파스타|와인|치킨 찹 스테이크|서울 강남구 압구정로2길 58 지하 1층|0507-1371-7337|11:00 - 22:00|단체석, 예약
금별맥주 강남신사점|맥주,호프|13900.0|4.64|973|사모님!감바스 (feat.명란파스타면)|새콤달콤 사과골뱅이(feat.쇼좌빙)|칼칼 스키야키 나베|치즈 듬뿍 멘보샤|서울 강남구 압구정로2길 49 1층|02-512-8988|11:00 - 새벽 02:00|단체석, 포장, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
우모크|한식|137500.0|4.66|174|디너한우오마카세(카운터)|디너한우오마카세(ROOM)|none|none|서울 강남구 언주로170길 22 지하 2층|010-9632-0070|17:00 - 21:20|매장내식사가능
매덕스피자 신사점|피자|30750.0|4.5|1108|맥앤치즈피자(조각)|맥앤치즈피자(한판)|마르게리타피자(조각)|마르게리타피자(한판)|서울 강남구 도산대로15길 11 1층|02-542-2420|11:30 - 22:00|단체석, 주차, 발렛파킹, 포장, 배달, 무선 인터넷
두레국수 본점|국수|12250.0|4.33|1557|두레국수|비빔국수|비빔밥|곱창전골|서울 강남구 도산대로37길 28|02-3444-1421|10:30 - 21:00|주차
0000 seoul|양식|98000.0|4.64|25|Omakase|none|none|none|서울 강남구 강남대로156길 8 2층|0507-1422-7898|10:00 - 22:00|매장내식사가능
샤오당쟈마라탕 신사본점|중식당|14650.0|4.56|1452|마라탕(탕요리)(대)|마라탕(탕요리)(소)|꿔바로우(대)|꿔바로우(소)|서울 강남구 강남대로152길 30 2층|0507-1427-6010|11:00 - 21:20|단체석, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
잇샐러드 압구정점|다이어트,샐러드|14150.0|4.6|234|energizer|stress release|refresh|rice salad|서울 강남구 논현로151길 19|0507-1471-0185|11:00 - 21:00|포장, 배달, 무선 인터넷
추풍령칼삼겹살 압구정점|돼지고기구이|9000.0|4.53|738|칼생삼겹살|김치찌개|꽃게새우된장찌개|물냉면|서울 강남구 도산대로51길 41 1층|0507-1307-0090|17:00 - 23:00|발렛파킹, 포장, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
미아전|전,빈대떡|23500.0|4.35|190|오징어부추전|육전|none|none|서울 강남구 언주로164길 34-1 1층|0507-1306-1641|17:00 - 24:00|단체석, 발렛파킹, 예약
블루보틀 압구정 카페|블루보틀|6000.0|4.37|1705|지브랄타|블렌드 (드립)|싱글 오리진 (드립)|뉴 올리언스|서울 강남구 논현로 854 101호, 201호|0507-1385-6998|08:00 - 20:00|"https://www.bluebottlecoffeekorea.com/
인스타그램"
퀸즈블러바드 압구정점|멕시코,남미음식|20620.0|4.75|168|Queens Set|캘리포니아부리또|까르네아사다 프렌치프라이|새우타코|서울 강남구 압구정로42길 24-5 1층|0507-1489-1611|11:00 - 21:30|포장, 배달, 무선 인터넷, 제로페이, 국민지원금
카페 키츠네 서울|카페,디저트|5375.0|4.26|705|에스프레소 더블 샷|아메리카노|카푸치노|플랫 화이트|서울 강남구 가로수길 23 1층|02-540-5559|11:00 - 21:00|매장내식사가능
마제스티 타바론 티 라운지|양식|12000.0|4.37|706|Tea|none|none|none|서울 강남구 도산대로 327 16층|02-510-5800|11:30 - 22:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
도슬박|한식|25000.0|4.5|376|바다 담다|장어와 계란|항정 강정|두부떡갈비|서울 강남구 압구정로42길 25-3 1층|0507-1498-1171|11:30 - 22:00|포장, 남/녀 화장실 구분
하이볼가든|바(BAR)|12750.0|4.76|274|오늘의 하이볼|시그니처하이볼|레어치즈케이크|블루치즈 딥&크래커|서울 강남구 논현로161길 39|0507-1331-4636|15:30 - 새벽 01:00|단체석, 주차, 예약, 무선 인터넷
세컨디포레스트 가로수길점|스파게티,파스타전문|14750.0|4.37|1165|들깨크림파스타|오이스터치킨쉬림프리조또|청양크림파스타|상하이파스타|서울 강남구 강남대로162길 32 나라빌딩 1동 1층|0507-1377-0978|11:30 - 20:30|발렛파킹, 포장, 배달, 무선 인터넷, 제로페이, 국민지원금
37.5 시그니처 가로수길|브런치|25950.0|4.52|191|명란오일파스타|채끝등심 스테이크|안심 스테이크|정통 미국식 브런치|서울 강남구 가로수길 31-3 3,4층|02-511-3705|10:30 - 22:00|발렛파킹, 포장, 제로페이
카페캠프통|카페,디저트|0.0|4.52|1149|커피|none|none|none|서울 강남구 압구정로42길 27 카페캠프통|0507-1496-0369|11:00 - 20:00|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
세인트그릴|햄버거|12075.0|4.55|1022|치즈버거|치즈 버거 세트|슈프림 올스타 세트|슈프림 올스타|서울 강남구 논현로175길 63|0507-1348-5508|none|매장내식사가능
있을 재|양식|68500.0|4.61|584|주말런치코스|주말디너코스|바삭한 감자 뇨끼|따야린|서울 강남구 언주로168길 19 1층|02-547-0606|12:00 - 22:30|발렛파킹, 포장, 배달, 예약, 남/녀 화장실 구분
배스킨라빈스 BROWN청담점|아이스크림|19725.0|4.49|3353|하프갤론|쿼터|파인트|패밀리|서울 강남구 도산대로 327|0507-1443-1205|09:00 - 23:00|주차
포티데이즈|양식|8500.0|4.69|318|40버거|치즈버거|페퍼버거|갈릭버거|서울 강남구 강남대로158길 16 1층|0507-1323-1501|11:00 - 22:00|단체석, 주차, 포장, 배달, 예약, 무선 인터넷, 제로페이, 국민지원금
압구정면옥|한식|25750.0|4.26|825|평양냉면|압구정 손만두 한접시(6pcs)|한우 어복쟁반|평양냉면 프리미엄|서울 강남구 압구정로30길 16|02-516-3016|11:00 - 21:30|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
이코복스커피 가로수길점|카페|5900.0|4.31|636|아메리카노|카푸치노|카페라떼 / 바닐라라떼|카페모카|서울 강남구 압구정로10길 37|02-545-2010|09:00 - 22:00|국민지원금
달맞이 신사점|생선회|58250.0|4.36|282|참돔 + 대광어 초승달|달맞이 숙성회 초승달|참돔 + 대방어|달맞이숙성회 반달|서울 강남구 강남대로154길 21|010-4849-1081|17:00 - 새벽 02:00|단체석, 주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
르 사이트|카페|3750.0|4.24|883|아메리카노|카페라떼|바닐라 까눌레|버터리 레몬 마들렌|서울 강남구 도산대로11길 22|0507-1320-0343|09:30 - 22:00|단체석, 포장, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설
야키토리 요이사|이자카야|5750.0|4.62|308|네기마|무가라아게|세세리(닭목살)|미소치즈|서울 강남구 논현로175길 101|0507-1473-2307|17:00 - 24:00|예약
막이오름 가로수길점|요리주점|26550.0|4.35|557|[인기]우삼겹떡볶이+눈꽃베이컨감자전(20cm)+치즈볼+|크림바지락술찜+페퍼로니&할라피뇨김치전(20cm)|매콤해물토마토스튜+바싹불고기파전(20cm)|[추천]마라어묵탕+카레닭똥집튀김+파인애플샤베트|서울 강남구 가로수길 10 2층|02-544-3864|16:30 - 23:00|단체석, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분
가디록|이탈리아음식|69250.0|4.62|462|Lunch Course|Dinner Course|none|none|서울 강남구 도산대로45길 18-4 2층|0507-1404-6815|12:00 - 22:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
스시유키|초밥,롤|105000.0|4.49|780|런치 카운터 오마카세|디너 카운터 오마카세|런치 룸 오마카세|런치 프라이빗룸 오마카세|서울 강남구 논현로164길 25|0507-1401-2534|12:00 - 22:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
