name|gubun|price|score|count|menu1|menu2|menu3|menu4|address|phone|openingHour|detailInfo
볼피노|이탈리아음식|27250.0|3.8|209|트러플 아란치니|고등어 파스타|새우소시지 오징어먹물 펜네 파스타|우니파스타|서울 강남구 도산대로45길 10-7 신사동 K빌딩|010-2249-1571|12:00 - 22:30|단체석, 주차, 발렛파킹, 포장, 무선 인터넷
부머스 도산점|카페|4500.0|2.3|73|아메리카노|에브리띵 쿠키|에그샐러드번|none| 서울 강남구 압구정로46길 34 (지번) 신사동 644-21 |0507-1360-4288|12:00 - 19:00|단체석, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반
부쉬윅|바(BAR)|25750.0|5.0|113|레몬 드랍|피치 크러쉬|롱아일랜드 아이스티|프랑수아 뒬락 블랑 브뤼 샴페인|서울 강남구 선릉로153길 34 지하 1층|0507-1334-8432|19:00 - 새벽 02:00|단체석, 주차, 예약, 남/녀 화장실 구분, 국민지원금
불공장|한식|40000.0|2.9|46|뭉티기|양지오드레기(한우)|오징어불고기|연화리쟁반| 서울 강남구 강남대로156길 31-9 1층 (지번) 신사동 517-15 |0507-1447-1236|17:00 - 02:00|단체석, 예약, 무선 인터넷, 남/녀 화장실 구분
붓처스컷 도산|양식|61000.0||37|프라임 티본 스테이크|클래식 콥 샐러드|랍스터 세비체|프렌치 어니언 스프| 서울 강남구 신사동 623-4 1,2층  |02-6952-5053|11:30 - 22:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 남/녀 화장실 구분, 제로페이, 국민지원금
브루클린더버거조인트 가로수길점|햄버거|8800.0|3.9|470|브루클린웍스|더치즈버거|none|none|서울 강남구 도산대로15길 12 가로수빌딩 1층|02-545-0718|11:00 - 22:00|단체석, 주차, 발렛파킹, 포장, 무선 인터넷
브리오슈도레 압구정역점|베이커리|7500.0|3.2|15|크루아상 B.E.L.T|크루아상 잠봉 샌드위치|햄치즈 바게트 샌드위치|| 서울 강남구 압구정로30길 51 I.S.A빌딩 1층 101호 (지번) 신사동 600 |02-517-1113|08:00 - 21:00|주차, 포장, 무선 인터넷, 남/녀 화장실 구분
블루보틀 압구정 카페|블루보틀|6000.0|3.3|176|지브랄타|블렌드 (드립)|싱글 오리진 (드립)|뉴 올리언스|서울 강남구 논현로 854 101호, 201호|0507-1385-6998|08:00 - 20:00|매장이용가능
비비드|베이커리|5500.0|3.8|87|우유 크로넛|딥초코 크로넛|애플시나몬 크로넛|허니비 크로넛| 서울 강남구 도산대로17길 44 1층 104호 (지번) 신사동 554-13 |0507-1364-3711|12:00 - 20:00|생방송투데이 2939회, 21.11.23.2021년 11월 23일 크로넛
비스트로스파크|이탈리아음식|24000.0|4.1|25|뿔뽀 알리오|시칠리안 아란치니|트러플 치킨 크림 파스타|매콤한 칠리 토마토 리가토니| 서울 강남구 압구정로 330 1층 (지번) 신사동 660-6 |0507-1419-8986|15:00 - 22:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
비엔나커피하우스 압구정극동타워점|카페|6500.0|4.4|13|아인슈페너|레체레체멜랑즈 (ICE)|아메리카노|깔루아 모카| 서울 강남구 압구정로 152 (지번) 신사동 575 |0507-1339-1683|08:00 - 22:00|단체석, 주차, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 장애인 편의시설, 국민지원금
비파티세리|베이커리|5950.0|4.2|218|퀸아망 클래식 (Kouign Amann Classic)|퀸아망 플레이버 (Kouign Amann Flavor)|크로아상 (Croissant)|클럽 샌드위치 (Club Sandwich)|서울 강남구 압구정로14길 36 인자빌딩 1-4층 비파티세리|02-517-0033|10:00 - 22:00|단체석, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분
빌라레코드|바(BAR)|25000.0|4.8|41|SOUL SEEK|Sweet 16|Natural High|Breathe| 서울 강남구 도산대로15길 18 지하 2층 (지번) 신사동 540 |02-703-6070|19:00 - 02:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분
빠레뜨한남 가로수길점|양식|15000.0|3.0|482|빠레뜨 파스타|오므라이스|들기름 육회 파스타|함박 스테이크|서울 강남구 논현로153길 61 2층|02-517-3457|11:30 - 20:30|단체석, 포장, 무선 인터넷, 남/녀 화장실 구분
빵어니스타 압구정점|베이커리|4500.0|3.6|82|비건 초코쌀타르트|비건 서리태두부 쌀케이크|비건 흑임자두부 쌀케이크|비건 말차 쌀파운드| 서울 강남구 도산대로25길 43 1층 (지번) 신사동 553-25 |02-546-7768|12:00 - 20:00|주차, 포장, 배달, 무선 인터넷, 제로페이, 국민지원금
뻐꾸기 본점|포장마차|17500.0|3.7|46|통마늘 닭똥집|낙지 떡볶이|양곱창볶음|먹태구이|서울 강남구 도산대로17길 4|02-512-6798|17:00 - 새벽 04:30|주차, 국민지원금
사가라멘 가로수길점|일본식라면|8500.0|3.0|128|돈코츠라멘|카라이멘|돈부리류|차슈라멘| 서울 강남구 강남대로156길 32 1층 (지번) 신사동 516-6 |02-516-6775|11:00 - 22:00|포장, 제로페이, 국민지원금
사이|이자카야|38750.0|4.1|44|사시미모리와세|트러플가리비관자우니|우니이꾸라참치폭탄마끼|눈꽃크림새우|서울 강남구 압구정로2길 35|0507-1331-4242|17:00 - 24:00|주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 국민지원금
사케리아잇콘|일식당|18000.0|4.4|43|사시미8종|우나기구이|오늘빚은야끼교자|고등어봉초밥| 서울 강남구 언주로170길 28 2층 (지번) 신사동 644-15 |02-543-9878|18:00 - 01:00|발렛파킹, 예약, 남/녀 화장실 구분
산호|해물,생선요리|55000.0|3.2|39|맡김차림(오마카세)|한우육회낙지탕탕이|돌문어숙회|꽃게탕| 서울 강남구 논현로175길 111 (지번) 신사동 525-7 |02-517-0035|11:30 - 23:00|단체석, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
살롱드애일리|양식|26000.0|4.5|64|트러플 라구 크림|채끝등심 스테이크|감베리로제|매생이 크림 리조또| 서울 강남구 압구정로11길 37-53 애일리하우스 2층 (지번) 압구정동 379 |0507-1394-4240|12:00 - 22:00|매장 내 식사
삼백집 가로수길직영점|국밥|9000.0|3.4|17|콩나물국밥|전주놋그릇비빔밥|해온반|사장님국밥| 서울 강남구 도산대로17길 6 (지번) 신사동 561-11 |02-6229-3100|10:00 - 21:00|주차, 남/녀 화장실 구분, 국민지원금
삼원가든|한식|82500.0||56|삼 전통 양념갈비|한우 갈비 (양념/생)|한우 특생갈비|한우 불고기|서울 강남구 언주로 835|02-548-3030|11:30 - 21:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 남/녀 화장실 구분, 장애인 편의시설, 지역화폐(지류형), 지역화폐(카드형), 지역화폐(모바일형), 제로페이, 국민지원금
삼정하누 도산공원점|소고기구이|43200.0|4.2|17|샤토브리앙(150g)|안심(150g)|꽃등심 (150g)|안심추리(150g)| 서울 강남구 언주로170길 20 1층 (지번) 신사동 644-5 |02-3443-0045|11:30 - 22:00|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 지역화폐(모바일형), 제로페이, 국민지원금
삼창교자|딤섬,중식만두|14500.0|3.7|243|하이단(우니)교자|훠라띠위궈(매운 소고기전골)|뽀우위(전복)교자|빠아위(삼치)교자|서울 강남구 강남대로156길 33 1층|0507-1473-5588|11:30 - 22:00|발렛파킹, 포장, 배달, 무선 인터넷
삼화식당1972 본점|육류,고기요리|17000.0|4.9|116|새조개 삼함|갑오징어 삼합|쭈꾸미 삼합|삼화 장미살| 서울 강남구 강남대로152길 15 (지번) 신사동 512-17 |02-540-1972|11:30 - 22:00|단체석, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 지역화폐(지류형), 지역화폐(카드형), 지역화폐(모바일형), 제로페이, 국민지원금
삿뽀로 압구정점|일식당|42000.0|4.0|18|사모님정식|런치스페셜C|주말가족특선C|디너코스D| 서울 강남구 압구정로30길 51 I.S.A 빌딩 지하 101호 (지번) 신사동 600 |02-514-7767|11:30 - 22:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 남/녀 화장실 구분
SADDLER HAUS|와플|9000.0|2.3|55|와플세트|페스츄리 바게트|새들러슈페너|호지티 라떼| 서울 강남구 도산대로17길 10 지하 1층 (지번) 신사동 561-8 |070-8265-5541|12:00 - 20:00|발렛파킹, 포장, 무선 인터넷, 반려동물 동반
생활맥주 압구정로데오점|맥주,호프|19000.0|1.7|15|생활 부대 떡볶이|앵그리버드|앵그리버드와 감자|앵그리버드 레드| 서울 강남구 압구정로50길 5-12 (지번) 신사동 661-10 |02-515-8679|16:30 - 01:00|단체석, 포장, 무선 인터넷, 지역화폐(카드형), 지역화폐(모바일형), 제로페이, 국민지원금
샤블리|샤브샤브|29500.0|3.8|297|샤블리 정식|차돌박이구이 & 샤브 정식|한우소고기샤브 정식|대패삼겹살 with 샤브샤브|서울 강남구 강남대로152길 35 2층|0507-1432-8869|11:30 - 23:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 남/녀 화장실 구분
서울러|와인|22000.0|4.5|65|고수 크림 스파게티니|감바스 알 아히요|Wine|화이트 라구 소스 파스타|서울 강남구 강남대로152길 69|0507-1333-6199|18:00 - 새벽 01:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 제로페이, 국민지원금
선데이 버거 클럽|햄버거|8750.0|4.3|198|Sunday cheese burger DBL|Cheese burger SNGL|Cheese burger DBL|Chipotle cheese burger SNGL|서울 강남구 언주로170길 37 201호|02-6080-8213|11:00 - 21:20|단체석, 발렛파킹, 포장, 배달, 무선 인터넷
선셋스위밍 샌드위치|샌드위치|5700.0|3.2|186|아메리카노|라떼|카푸치노|바닐라 라떼|서울 강남구 언주로170길 23 1층|0507-1495-7677|10:00 - 21:00|발렛파킹, 포장, 무선 인터넷, 국민지원금
설매네|한식|22000.0|3.6|23|보쌈|탕평채|굴전|시골국밥| 서울 강남구 압구정로30길 23 지하1층 (지번) 신사동 609-1 |02-548-0090|11:30 - 22:30|단체석, 포장, 예약, 국민지원금
성하루|중식당|10000.0|4.9|2|마라탕면|우육탕면|마파두부밥|XO게살볶음밥| 서울 강남구 압구정로4길 13-17 2층 (지번) 신사동 525-24 |02-540-5013|11:00 - 22:00|단체석, 발렛파킹, 포장, 예약, 무선 인터넷, 국민지원금
세광양대창 신사역가로수길점|곱창,막창,양|27000.0|3.4|103|모듬구이|곱창전골|꽃대창|대창구이| 서울 강남구 도산대로1길 24 1층 102호 (지번) 신사동 510 |02-543-2363|15:00 - 24:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
세시셀라 도산공원점|카페|10150.0|3.7|230|당근케이크|와플브런체세트|크레이프케이크|오늘의티|서울 강남구 도산대로45길 10-4 삼경빌딩 1층|02-3448-7100|11:30 - 22:00|단체석
세인트그릴|햄버거|12075.0|4.1|142|치즈버거|치즈 버거 세트|슈프림 올스타 세트|슈프림 올스타|서울 강남구 논현로175길 63|0507-1348-5508|00:00 - 24:00|단체석, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
소나|카페|23000.0|3.9|72|로제 썸머 프루츠 케이크|레몬 Lemon|3코스 디저트와 음료세트|쁘띠푸와 음료 세트|서울 강남구 강남대로162길 40 2층 SONA|0507-1345-3246|12:30 - 22:00|발렛파킹, 무선 인터넷, 제로페이
소나무|소고기구이|22000.0|5.0|28|한우소갈비살(소금,양념)|한우안창살|한우채끝등심|된장찌개| 서울 강남구 압구정로28길 22-9 (지번) 신사동 576-3 |0507-1408-0154|16:30 - 22:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
소이연남마오|태국음식|17250.0|4.0|117|소고기쌀국수|똠얌쌀국수|꿍팟퐁커리(새우 옐로 커리)|똠얌꿍|서울 강남구 도산대로53길 30 소이연남마오 1, 2층|0507-1315-5130|11:30 - 21:50|발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 지역화폐(모바일형), 제로페이, 국민지원금
소적두 압구정점|카페|4650.0|3.9|35|소적두팥빙수|가마솥단팥죽|도라지찹쌀떡|쑥찹쌀떡|서울 강남구 압구정로46길 5-2 원일빌딩 1층|0507-1309-4433|10:30 - 22:30|단체석, 주차, 포장, 배달, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분
소진담 신사점|카페,디저트|13500.0|4.0|377|케이크|아메리카노|홀케이크|쑥차|서울 강남구 논현로161길 51 B1, 1F|02-542-5550|11:00 - 22:00|단체석, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 지역화폐(카드형)
솔빈덕|핫도그|14000.0|3.2|13|솔빈덕|비프덕|에그솔빈덕|쓰벌덕| 서울 강남구 도산대로51길 40 (지번) 신사동 657-32 |010-9466-3419|18:00 - 05:30|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
송쉐프|중식당|31750.0|3.6|138|난자완스|게살볶음|옛날볶음밥+프라이|옛날짬뽕(밥)|서울 강남구 도산대로1길 40|02-546-1178|11:30 - 21:30|발렛파킹
송옥 압구정분점|한식|8000.0|3.2|25|판메밀|면1판추가|온메밀|비빔메밀| 서울 강남구 언주로172길 62 한수빌딩 1층 (지번) 신사동 663-18 |02-515-3297|11:30 - 20:30|매장 내 식사, 테이크 아웃
쇼토|베이커리|6000.0|4.3|111|초코바나나 쇼토|레몬로브|딸기 쇼토|샤인머스켓 쇼토|서울 강남구 압구정로18길 14-6 1층|0507-1324-3625|12:00 - 21:00|주차, 포장, 무선 인터넷
수린|소고기구이|180000.0|4.2|32|수린코스|none|none|none| 서울 강남구 언주로164길 24 3층 (지번) 신사동 649-7 |02-515-9220|17:30 - 22:00|단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
수퍼판|퓨전음식|22000.0|3.9|49|서리태 마스카포네 치즈|서리태마스카포네,레이즌버터,마리나또|시래기 페스토 구운두부|문어아보카도| 서울 강남구 논현로167길 15 휴에프빌딩 2층 (지번) 신사동 570-3 |02-515-3848|12:00 - 21:30|주차, 발렛파킹, 포장, 예약, 무선 인터넷, 국민지원금
순정족발 신사본점|족발,보쌈|39000.0|4.4|6|막국수,주먹밥세트||족발/보쌈세트(소)|반반족발(대)| 서울 강남구 강남대로154길 25 1층 (지번) 신사동 511-11 |0507-1476-8257|16:30 - 04:30|포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 지역화폐(카드형), 제로페이, 국민지원금
쉐이크쉑 청담점|햄버거|6725.0|3.6|262|쉑버거|프라이|쉐이크|스모크쉑|서울 강남구 도산대로 327 (신사동) 1층|02-510-5217|10:30 - 23:00|"전지적참견시점 162회, 21.07.17.
2021년 7월 17일
 햄버거
펼쳐보기"
슈바빙|맥주,호프|27000.0|4.2|44|슈바빙 플레이트|페퍼로니 피자|치킨 플레이트|하몽 멜론 플레이트| 서울 강남구 압구정로48길 34 (지번) 신사동 642-15 |02-545-7417|15:00 - 24:00|단체석, 발렛파킹, 무선 인터넷, 남/녀 화장실 구분
슈퍼커피 압구정로데오점|카페|4900.0|5.0|16|에스프레소|아메리카노|카페라떼|카푸치노| 서울 강남구 선릉로157길 23 (지번) 신사동 657-19 |02-516-0858|08:00 - 23:00|포장, 배달, 국민지원금
스시류코|일식당|110000.0|4.3|41|점심 오마카세|저녁 오마카세|none|none| 서울 강남구 도산대로49길 6-10 1층 (지번) 신사동 652-11 |02-543-7477|12:00 - 22:00|주차, 포장, 예약, 국민지원금
스시사카우|초밥,롤|79500.0|4.5|94|런치 스시오마카세|디너 스시오마카세|none|none|서울 강남구 언주로153길 10-6 지하 1층|0507-1330-2554|12:00 - 21:00|예약, 무선 인터넷, 남/녀 화장실 구분
스시선수|일식당|65000.0|4.5|92|점심 스시세트|점심 사시미세트|점심 지라시스시세트|점심 도미조림|서울 강남구 도산대로45길 6 호림아트센터 2빌딩|02-514-0812|10:00 - 22:00|단체석, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
스시시미즈|초밥,롤|100000.0|3.4|74|런치 오마카세|디너 오마카세|none|none| 서울 강남구 언주로152길 11-3 지하1층 (지번) 신사동 631-18 |0507-1431-0887|12:00 - 21:30|단체석, 발렛파킹, 예약
스시에비스|초밥,롤|78000.0|3.6|48|런치 오마카세|디너 스시 오마카세|런치 룸 스시코스|런치 룸 오마카세| 서울 강남구 압구정로28길 22 1층 103호 (지번) 신사동 577-7 |02-6012-0045|12:00 - 22:00|단체석, 주차, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
스시우찌|초밥,롤|18000.0|4.2|19|특선스시 12ps|연어스시 10ps|스페셜스시 12ps|vip스시 14ps| 서울 강남구 압구정로46길 5-6 압구정로데오스타 1층 106호 (지번) 신사동 660-17 |0507-1439-6999|11:30 - 22:00|주차, 포장, 배달, 예약, 남/녀 화장실 구분, 제로페이, 국민지원금
스시유키|초밥,롤|105000.0|3.3|27|런치 카운터 오마카세|디너 카운터 오마카세|런치 룸 오마카세|런치 프라이빗룸 오마카세|서울 강남구 논현로164길 25|0507-1401-2534|12:00 - 22:00|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
스시 이토|초밥,롤|150000.0|3.7|115|런치 오마카세 1인|디너 오마카세 1인|none|none|서울 강남구 선릉로153길 22 JLJ빌딩 4층|02-543-2425|12:00 - 14:00|단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
스시인|초밥,롤|190000.0|3.6|84|스시 오마카세 1인|사시미 오마카세 1인|점심 특선 스시 오마카세|none| 서울 강남구 압구정로42길 49 3층 (지번) 신사동 645-28 |02-543-7636|17:00 - 22:00|발렛파킹, 예약
스시카이세이|초밥,롤|150000.0|3.6|68|런치 오마카세|디너 오마카세|none|none| 서울 강남구 언주로170길 8 1층 (지번) 신사동 635-8 |02-515-2700|11:30 - 22:30|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷, 남/녀 화장실 구분
스시코마츠|초밥,롤|150000.0|2.9|32|런치 오마카세|디너 오마카세|none|none| 서울 강남구 언주로165길 7-10 (지번) 신사동 624-19 |02-515-1177|11:30 - 22:30|단체석, 주차, 발렛파킹, 포장, 예약, 무선 인터넷
스시킨|일식당|90000.0|4.5|5|점심 정식A|점심 정식 B|특스시(생선초밥코스/점심메뉴)|오마카세(조리장 추천코스)| 서울 강남구 선릉로161길 6 (지번) 신사동 664-3 |02-518-2057|11:30 - 22:00|매장 내 식사, 배달이 안됨
스쿠로|이탈리아 요리|22000.0|4.1|32|탈리아텔레 알 라구 볼로네제|스파게티 콘 모르타델라|라자냐 데 카르네|스파게티 알리오 에 올리오| 서울 강남구 도산대로17길 31 (지번) 신사동 544-21 |02-511-1731|18:00 - 11:00|매장 내 식사, 배달이 안됨
스킬렛 스테이크하우스|스테이크,립|90667.0|3.4|244|티본스테이크(국내산 500g)|티본스테이크(국내산 1000g)|채끝스테이크(국내산 300g)|none|서울 강남구 논현로161길 57|0507-1417-6060|11:30 - 22:00|단체석, 예약, 무선 인터넷, 남/녀 화장실 구분
스타벅스 가로수길점|카페,디저트|7000.0|2.8|16|카페 아메리카노|카페 드로잉 말차라떼|무화과 햄 바게트 샌드위치|한입에 쏙 고구마| 서울 강남구 논현로175길 94 임도빌딩 1층 (지번) 신사동 529-10 |1522-3232|11:30 - 22:30|매장 내 식사 · 테이크아웃
스타벅스 신사가로수점|카페,디저트|7000.0|4.1|16|카페 아메리카노|카페 드로잉 말차라떼|무화과 햄 바게트 샌드위치|한입에 쏙 고구마| 서울 강남구 가로수길 59 (지번) 신사동 533-11 |1522-3232|11:30 - 22:30|매장 내 식사 · 테이크아웃
스타벅스 신압구정점|카페,디저트|7000.0|3.0|10|카페 아메리카노|카페 드로잉 말차라떼|무화과 햄 바게트 샌드위치|한입에 쏙 고구마| 서울 강남구 언주로174길 29 (지번) 신사동 639-7 |1522-3232|11:30 - 22:30|매장 내 식사 · 테이크아웃
스타벅스 압구정|카페,디저트|7000.0|3.7|10|카페 아메리카노|카페 드로잉 말차라떼|무화과 햄 바게트 샌드위치|한입에 쏙 고구마| 서울 강남구 압구정로30길 17 (지번) 신사동 609 |1522-3232|11:30 - 22:30|매장 내 식사 · 테이크아웃
스타벅스 압구정R점|카페,디저트|7000.0|4.6|20|카페 아메리카노|카페 드로잉 말차라떼|무화과 햄 바게트 샌드위치|한입에 쏙 고구마| 서울 강남구 언주로 861 (지번) 신사동 621-1 |1522-3232|11:30 - 22:30|매장 내 식사 · 테이크아웃
스타벅스 압구정미소점|카페,디저트|7000.0|4.1|13|카페 아메리카노|카페 드로잉 말차라떼|무화과 햄 바게트 샌드위치|한입에 쏙 고구마| 서울 강남구 논현로 841 1층 (지번) 신사동 583-3 |1522-3232|11:30 - 22:30|매장 내 식사 · 테이크아웃
스타벅스 압구정역점|카페,디저트|7000.0|3.9|17|카페 아메리카노|카페 드로잉 말차라떼|무화과 햄 바게트 샌드위치|한입에 쏙 고구마| 서울 강남구 압구정로 170 관영빌딩 지하1층, 1층 (지번) 신사동 580-2 |1522-3232|07:00 - 21:00|매장 내 식사 · 테이크아웃
스튜부대|한식|10500.0|4.0|197|오리지널 스튜부대|토마토 스튜부대|로제 스튜부대|직화 제육볶음| 서울 강남구 선릉로155길 16 1층 (지번) 신사동 657-34 |0507-1311-4381|11:30 - 22:30|단체석, 발렛파킹, 포장, 남/녀 화장실 구분, 국민지원금
스페인클럽 가로수본점|스페인음식|24750.0||32|Paella De Mariscos 빠에야|Jamon Iberico Bellota De Jabugo|Calamares Fritos Con Tinta 오징어튀김|Gambas Al Ajillo 마늘새우냄비요리|서울 강남구 압구정로10길 26|0507-1496-1191|12:00 - 23:00|단체석, 주차, 발렛파킹, 포장, 배달, 예약, 반려동물 동반, 남/녀 화장실 구분, 제로페이, 국민지원금
스폰티니 신사가로수길점|피자|9200.0|3.3|3|마르게리따 피자|더블치즈 마르게리따 피자|스폰티니 1953 피자|프로슈토 피자| 서울 강남구 가로수길 83 (지번) 신사동 530-4 |0507-1387-6648|11:00 - 22:00|포장, 배달
시골밥상 압구정점|백반,가정식|10000.0|2.1|41|갈치조림정식|시골밥상|불고기|돈목살구이| 서울 강남구 논현로175길 68 (지번) 신사동 549-9 |02-546-1567|11:30 - 22:30|주차, 매장 내 식사
시추안하우스 압구정점|중식당|41750.0|3.4|84|마라 곱창 전골|해산물 마라 샹궈|마라 소고기 전골|라즈지 (순살)|서울 강남구 논현로 854 안다즈 호텔 지하 1층|02-511-1162|11:30 - 22:00|단체석, 주차, 발렛파킹, 포장, 예약, 남/녀 화장실 구분, 장애인 편의시설
식물학|카페|6375.0|3.6|183|오렌지 블라썸|베르가못 아이스티|메리골드|차이티 라떼|서울 강남구 강남대로154길 33 1층 카페 식물학|070-4118-4010|10:00 - 22:00|단체석, 포장, 배달, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 국민지원금
식부관|베이커리|8000.0|3.6|49|트러플|멜팅치즈샌드위치|콘치즈샌드위치|에그샌드위치| 서울 강남구 도산대로49길 36 (지번) 신사동 656-24 |0507-1318-3032|10:00 - 19:00|포장, 예약, 제로페이, 국민지원금
신미식당|한식|21250.0|3.7|52|생삼겹살(200g)|생목살(200g)|감자탕 대|된장찌개 김치찌개 순두부|서울 강남구 압구정로 214 현대종합상가빌딩 1층|02-516-4900|11:00 - 22:00|단체석, 국민지원금
신사동가자|한식|39000.0|4.1|154|고기한상 2인|도끼떡갈비|쭈삼한상|갈비한상| 서울 강남구 압구정로10길 30-5 지층 (지번) 신사동 524-20 |0507-1329-6857안내|11:30 - 22:30|단체석, 주차, 발렛파킹, 예약, 무선 인터넷, 국민지원금
신사 모소리|육류,고기요리|13500.0|4.6|172|모소리살|가오리살|가로막살|껍데기|서울 강남구 도산대로1길 24|0507-1318-0542|17:00 - 23:00|주차, 발렛파킹, 포장, 배달, 예약, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
신사소곱창 신사본점|곱창, 막창, 양|21150.0|3.2|124|소곱창|모듬곱창|소대창|소막창| 서울 강남구 압구정로2길 62 (지번) 신사동 512-10 |0507-1358-9931|16:00 - 24:00|포장, 무선 인터넷, 남/녀 화장실 구분, 국민지원금
신사양꼬치 가로수길본점|양고기 바비큐 전문점|18000.0|3.9|18|신사양꼬치|생양꼬치|사천양꼬치|양갈비살꼬치| 서울 강남구 강남대로152길 33 2층 (지번) 신사동 515-10 |02-545-0216|11:30 - 22:30|매장 내 식사 · 테이크아웃
신사연어|이자카야|28000.0|3.5|78|연어 사시미 중|연어사시미 대|연어 사워크림 샐러드|연어 타다키| 서울 강남구 압구정로2길 60 MG타워 2층 (지번) 신사동 512-9 |0507-1355-5701|16:30 - 24:00|단체석, 주차, 포장, 배달, 예약, 무선 인터넷, 반려동물 동반, 남/녀 화장실 구분, 국민지원금
신사전|전,빈대떡|22750.0|3.9|136|벌집꿀|모듬전(소)|모듬전(중)|치즈감자전|서울 강남구 도산대로11길 18 신사전|02-3443-9991|11:00 - 24:00|단체석, 발렛파킹, 포장, 예약, 남/녀 화장실 구분
신사쭈꾸미|주꾸미요리|11000.0|2.9|37|주꾸미 양념구이|주꾸미볶음|주꾸미 소금구이|주꾸미데침| 서울 강남구 도산대로37길 12 (지번) 신사동 628-41 |02-541-0577|11:00 - 02:00|주차, 포장, 예약, 무선 인터넷, 국민지원금
심양 청담본점|양꼬치|22500.0|3.1|76|데리야끼 양꼬치|꿔바로우|오리지널 양꼬치|모듬꼬치|서울 강남구 선릉로161길 21 1층, 심양 청담본점|02-545-9211|17:30 - 새벽 02:00|발렛파킹, 예약, 국민지원금
심퍼티쿠시 가로수길점|와인|18000.0|4.8|107|고추오일 명란크림 파스타|항정살 구이 곤드레 리조또|볏짚 숙성 오리 가슴살 스테이크|단호박 스프|서울 강남구 강남대로154길 16 1층 101호|0507-1330-2031|12:00 - 24:00|포장, 배달, 예약, 무선 인터넷, 제로페이, 국민지원금
써브웨이 압구정역점|샌드위치|8500.0|2.7|11|이탈리안 비엠티|에그마요|스테이크 & 치즈|써브웨이 클럽| 서울 강남구 압구정로28길 13 (지번) 신사동 581-8 |0507-1433-1048안내|08:00 - 23:00|국민지원금
아가젤라또|아이스크림|17000.0|4.4|4|1인 젤라또(컵)|포장(미듐)-세가지맛|포장(라지)-네가지맛|none|서울 강남구 논현로155길 11 1층|0507-1398-2885|12:00 - 22:00|포장, 예약, 무선 인터넷, 반려동물 동반, 국민지원금
아베크 청담|양식|27250.0|3.0|155|(브런치)로스트 치킨 플레터|독도 새우 버거|(브런치)가지 샥슈카|백김치 볶음밥|서울 강남구 선릉로 823 1층|0507-1368-5129|11:30 - 02:00|단체석, 발렛파킹, 예약, 무선 인터넷, 남/녀 화장실 구분
아우어베이커리 가로수길점|베이커리|4550.0|4.0|589|아메리카노|더티초코|에스프레소|플랫화이트|서울 강남구 강남대로162길 39|02-546-3800|10:00 - 21:30|단체석, 발렛파킹, 포장, 무선 인터넷, 남/녀 화장실 구분
아우어베이커리 도산본점|베이커리|4825.0|3.4|272|더티초코|빨미까레|바닐라더블|그린티더블|서울 강남구 도산대로45길 10-11 JYC2빌딩|02-545-5556|09:00 - 21:00|발렛파킹, 포장, 무선 인터넷, 남/녀 화장실 구분
아우어베이커리 압구정소망점|베이커리|4900.0|4.4|54|아메리카노|더티초코|바닐라더블|앙버터| 서울 강남구 언주로167길 21 1층 (지번) 신사동 607-5 |070-7733-7055|10:00 - 20:00|포장, 무선 인터넷
